sample_id,sampled_date,analyzed_date,run_or_plate_id,measurement_type,subtype,subsubtype,standard_sample_blank,tech_rep_number,std_co2_amount,std_co2_units,value,units,pre_post_wet,cc_treatment,drying_treatment,sample_type,co2_timepoint_h,notes
093,20220317,20221005,Run1,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.34249430894851685,NA,post,no_cc,four_wk,core,NA,NA
093,20220317,20221005,Run1,ea,carbon_pcnt,NA,sample,2,NA,NA,2.6566879749298096,NA,post,no_cc,four_wk,core,NA,NA
120,20220315,20221005,Run1,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.38040682673454285,NA,cw,w_cc,four_wk,core,NA,NA
120,20220315,20221005,Run1,ea,carbon_pcnt,NA,sample,1,NA,NA,2.9466614723205566,NA,cw,w_cc,four_wk,core,NA,NA
120,20220315,20221005,Run1,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.3634984493255615,NA,cw,w_cc,four_wk,core,NA,NA
120,20220315,20221005,Run1,ea,carbon_pcnt,NA,sample,2,NA,NA,2.7984161376953125,NA,cw,w_cc,four_wk,core,NA,NA
125,20220315,20221005,Run1,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.35896483063697815,NA,pre,w_cc,four_wk,core,NA,NA
125,20220315,20221005,Run1,ea,carbon_pcnt,NA,sample,1,NA,NA,2.809025764465332,NA,pre,w_cc,four_wk,core,NA,NA
125,20220315,20221005,Run1,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.36501720547676086,NA,pre,w_cc,four_wk,core,NA,NA
125,20220315,20221005,Run1,ea,carbon_pcnt,NA,sample,2,NA,NA,2.833977460861206,NA,pre,w_cc,four_wk,core,NA,NA
126,20220317,20221005,Run1,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.34511587023735046,NA,post,no_cc,four_wk,core,NA,NA
126,20220317,20221005,Run1,ea,carbon_pcnt,NA,sample,1,NA,NA,2.7084720134735107,NA,post,no_cc,four_wk,core,NA,NA
126,20220317,20221005,Run1,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.3413732945919037,NA,post,no_cc,four_wk,core,NA,NA
126,20220317,20221005,Run1,ea,carbon_pcnt,NA,sample,2,NA,NA,2.8110742568969727,NA,post,no_cc,four_wk,core,NA,NA
BLANK,NA,20221005,Run1,ea,nitrogen_pcnt,NA,blank,7,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221005,Run1,ea,carbon_pcnt,NA,blank,7,NA,NA,0,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221005,Run1,ea,nitrogen_pcnt,NA,standard,7,NA,NA,0.4044000208377838,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221005,Run1,ea,carbon_pcnt,NA,standard,7,NA,NA,3.91757869720459,NA,NA,NA,NA,core,NA,NA
035,20220315,20221005,Run1,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.418983519077301,NA,pre,w_cc,four_wk,core,NA,NA
035,20220315,20221005,Run1,ea,carbon_pcnt,NA,sample,1,NA,NA,3.394768714904785,NA,pre,w_cc,four_wk,core,NA,NA
035,20220315,20221005,Run1,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.39278367161750793,NA,pre,w_cc,four_wk,core,NA,NA
035,20220315,20221005,Run1,ea,carbon_pcnt,NA,sample,2,NA,NA,3.0400502681732178,NA,pre,w_cc,four_wk,core,NA,NA
Blank-no-cap,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Bypass,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Bypass,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Bypass,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Bypass,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
ASP1,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,1,NA,NA,10.520000457763672,NA,NA,NA,NA,core,NA,NA
ASP1,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,1,NA,NA,36.09000015258789,NA,NA,NA,NA,core,NA,NA
ASP3,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,1,NA,NA,10.520000457763672,NA,NA,NA,NA,core,NA,NA
ASP3,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,1,NA,NA,36.09000015258789,NA,NA,NA,NA,core,NA,NA
ASP5,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,1,NA,NA,10.520000457763672,NA,NA,NA,NA,core,NA,NA
ASP5,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,1,NA,NA,36.09000015258789,NA,NA,NA,NA,core,NA,NA
ASP10,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,1,NA,NA,10.520000457763672,NA,NA,NA,NA,core,NA,NA
ASP10,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,1,NA,NA,36.09000015258789,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,1,NA,NA,0.39443185925483704,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,1,NA,NA,3.592688798904419,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,2,NA,NA,0.3974469006061554,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,2,NA,NA,3.5536723136901855,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,3,NA,NA,0.3836420774459839,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,3,NA,NA,3.6055541038513184,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
005,20220301,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.4229096472263336,NA,cw,w_cc,two_wk,core,NA,NA
005,20220301,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.934623956680298,NA,cw,w_cc,two_wk,core,NA,NA
005,20220301,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.42915239930152893,NA,cw,w_cc,two_wk,core,NA,NA
005,20220301,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.969172477722168,NA,cw,w_cc,two_wk,core,NA,NA
006,20220224,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3645239472389221,NA,post,no_cc,one_wk,core,NA,NA
006,20220224,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.614274501800537,NA,post,no_cc,one_wk,core,NA,NA
006,20220224,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.36716338992118835,NA,post,no_cc,one_wk,core,NA,NA
006,20220224,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.659289598464966,NA,post,no_cc,one_wk,core,NA,NA
056,20220222,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.4009183645248413,NA,pre,w_cc,one_wk,core,NA,NA
056,20220222,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.8069674968719482,NA,pre,w_cc,one_wk,core,NA,NA
056,20220222,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.4213258624076843,NA,pre,w_cc,one_wk,core,NA,NA
056,20220222,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,3.0635595321655273,NA,pre,w_cc,one_wk,core,NA,NA
050,20220224,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3886086642742157,NA,post,no_cc,one_wk,core,NA,NA
050,20220224,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.703136920928955,NA,post,no_cc,one_wk,core,NA,NA
050,20220224,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.37311851978302,NA,post,no_cc,one_wk,core,NA,NA
050,20220224,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.6246185302734375,NA,post,no_cc,one_wk,core,NA,NA
077,20220301,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.39984557032585144,NA,cw,w_cc,two_wk,core,NA,NA
077,20220301,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.791118860244751,NA,cw,w_cc,two_wk,core,NA,NA
077,20220301,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.408778578042984,NA,cw,w_cc,two_wk,core,NA,NA
077,20220301,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.769522190093994,NA,cw,w_cc,two_wk,core,NA,NA
BLANK,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,4,NA,NA,1.647871732711792,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,4,NA,NA,0,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,4,NA,NA,0.42445337772369385,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,4,NA,NA,3.6321232318878174,NA,NA,NA,NA,core,NA,NA
086,20220222,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3762377202510834,NA,pre,no_cc,one_wk,core,NA,NA
086,20220222,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.6415743827819824,NA,pre,no_cc,one_wk,core,NA,NA
086,20220222,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.3738137185573578,NA,pre,no_cc,one_wk,core,NA,NA
086,20220222,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.61735200881958,NA,pre,no_cc,one_wk,core,NA,NA
083,20220215,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3722846210002899,NA,initial,no_cc,initial,core,NA,NA
083,20220215,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.6691906452178955,NA,initial,no_cc,initial,core,NA,NA
083,20220215,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.3681871294975281,NA,initial,no_cc,initial,core,NA,NA
083,20220215,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.7776172161102295,NA,initial,no_cc,initial,core,NA,NA
109,20220224,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.41117584705352783,NA,post,w_cc,one_wk,core,NA,NA
109,20220224,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.8064303398132324,NA,post,w_cc,one_wk,core,NA,NA
109,20220224,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.40938353538513184,NA,post,w_cc,one_wk,core,NA,NA
109,20220224,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.8444290161132812,NA,post,w_cc,one_wk,core,NA,NA
129,20220222,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.37834110856056213,NA,cw,no_cc,one_wk,core,NA,NA
129,20220222,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.543896436691284,NA,cw,no_cc,one_wk,core,NA,NA
129,20220222,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.3665948808193207,NA,cw,no_cc,one_wk,core,NA,NA
129,20220222,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.463157892227173,NA,cw,no_cc,one_wk,core,NA,NA
133,20220215,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3946717381477356,NA,initial,w_cc,initial,core,NA,NA
133,20220215,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.7071266174316406,NA,initial,w_cc,initial,core,NA,NA
133,20220215,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.4122661352157593,NA,initial,w_cc,initial,core,NA,NA
133,20220215,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,3.077491521835327,NA,initial,w_cc,initial,core,NA,NA
BLANK,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,5,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,5,NA,NA,0,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,nitrogen_pcnt,NA,standard,5,NA,NA,0.4102753698825836,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221012,Run7,ea,carbon_pcnt,NA,standard,5,NA,NA,3.4485669136047363,NA,NA,NA,NA,core,NA,NA
034,20220222,20221012,Run7,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.42395102977752686,NA,pre,w_cc,one_wk,core,NA,NA
034,20220222,20221012,Run7,ea,carbon_pcnt,NA,sample,1,NA,NA,2.8631985187530518,NA,pre,w_cc,one_wk,core,NA,NA
034,20220222,20221012,Run7,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.42130377888679504,NA,pre,w_cc,one_wk,core,NA,NA
034,20220222,20221012,Run7,ea,carbon_pcnt,NA,sample,2,NA,NA,2.9247634410858154,NA,pre,w_cc,one_wk,core,NA,NA
Blank-no-cap,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221012,Run7,ea,nitrogen_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221012,Run7,ea,carbon_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Bypass,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Bypass,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
ASP1,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,1,NA,NA,10.520000457763672,NA,NA,NA,NA,core,NA,NA
ASP1,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,1,NA,NA,36.09000015258789,NA,NA,NA,NA,core,NA,NA
ASP3,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,1,NA,NA,10.520000457763672,NA,NA,NA,NA,core,NA,NA
ASP3,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,1,NA,NA,36.09000015258789,NA,NA,NA,NA,core,NA,NA
ASP5,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,1,NA,NA,10.520000457763672,NA,NA,NA,NA,core,NA,NA
ASP5,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,1,NA,NA,36.09000015258789,NA,NA,NA,NA,core,NA,NA
ASP10,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,1,NA,NA,10.520000457763672,NA,NA,NA,NA,core,NA,NA
ASP10,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,1,NA,NA,36.09000015258789,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,2,NA,NA,-1.3892971277236938,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,1,NA,NA,0.39589768648147583,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,1,NA,NA,3.626157283782959,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,2,NA,NA,0.37871235609054565,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,2,NA,NA,3.3899946212768555,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,3,NA,NA,0.40804702043533325,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,3,NA,NA,3.819544553756714,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
060,20220222,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3476068079471588,NA,cw,w_cc,one_wk,core,NA,NA
060,20220222,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,2.7938787937164307,NA,cw,w_cc,one_wk,core,NA,NA
060,20220222,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.4015007019042969,NA,cw,w_cc,one_wk,core,NA,NA
060,20220222,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,2.940377712249756,NA,cw,w_cc,one_wk,core,NA,NA
052,20220215,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3718608617782593,NA,initial,w_cc,initial,core,NA,NA
052,20220215,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,2.7471556663513184,NA,initial,w_cc,initial,core,NA,NA
052,20220215,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.383583128452301,NA,initial,w_cc,initial,core,NA,NA
052,20220215,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,2.7312417030334473,NA,initial,w_cc,initial,core,NA,NA
061,20220224,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.41206875443458557,NA,post,w_cc,one_wk,core,NA,NA
061,20220224,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,2.9192419052124023,NA,post,w_cc,one_wk,core,NA,NA
061,20220224,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.40148767828941345,NA,post,w_cc,one_wk,core,NA,NA
061,20220224,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,2.9416162967681885,NA,post,w_cc,one_wk,core,NA,NA
076,20220215,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3695724904537201,NA,initial,no_cc,initial,core,NA,NA
076,20220215,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,2.4824185371398926,NA,initial,no_cc,initial,core,NA,NA
076,20220215,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.37651553750038147,NA,initial,no_cc,initial,core,NA,NA
076,20220215,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,2.5689890384674072,NA,initial,no_cc,initial,core,NA,NA
BLANK,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,4,NA,NA,0,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,4,NA,NA,0,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,4,NA,NA,0.4074940085411072,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,4,NA,NA,3.626667022705078,NA,NA,NA,NA,core,NA,NA
079,20220222,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.4163610637187958,NA,pre,w_cc,one_wk,core,NA,NA
079,20220222,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,3.0336616039276123,NA,pre,w_cc,one_wk,core,NA,NA
079,20220222,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.4099672734737396,NA,pre,w_cc,one_wk,core,NA,NA
079,20220222,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,2.9458794593811035,NA,pre,w_cc,one_wk,core,NA,NA
087,20220222,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.41239190101623535,NA,pre,w_cc,one_wk,core,NA,NA
087,20220222,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,2.9190921783447266,NA,pre,w_cc,one_wk,core,NA,NA
087,20220222,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.3921293020248413,NA,pre,w_cc,one_wk,core,NA,NA
087,20220222,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,2.729341506958008,NA,pre,w_cc,one_wk,core,NA,NA
091,20220301,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.3657168745994568,NA,cw,no_cc,two_wk,core,NA,NA
091,20220301,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,2.7382044792175293,NA,cw,no_cc,two_wk,core,NA,NA
091,20220301,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.3943949043750763,NA,cw,no_cc,two_wk,core,NA,NA
091,20220301,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,3.4530160427093506,NA,cw,no_cc,two_wk,core,NA,NA
100,20220301,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.41190582513809204,NA,pre,w_cc,two_wk,core,NA,NA
100,20220301,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,2.906923770904541,NA,pre,w_cc,two_wk,core,NA,NA
100,20220301,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.3849376142024994,NA,pre,w_cc,two_wk,core,NA,NA
100,20220301,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,2.832582712173462,NA,pre,w_cc,two_wk,core,NA,NA
112,20220215,20221013,Run5,ea,nitrogen_pcnt,NA,sample,1,NA,NA,0.39479678869247437,NA,initial,w_cc,initial,core,NA,NA
112,20220215,20221013,Run5,ea,carbon_pcnt,NA,sample,1,NA,NA,2.8308024406433105,NA,initial,w_cc,initial,core,NA,NA
112,20220215,20221013,Run5,ea,nitrogen_pcnt,NA,sample,2,NA,NA,0.4043272137641907,NA,initial,w_cc,initial,core,NA,NA
112,20220215,20221013,Run5,ea,carbon_pcnt,NA,sample,2,NA,NA,2.7383077144622803,NA,initial,w_cc,initial,core,NA,NA
BLANK,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,5,NA,NA,1.4580512046813965,NA,NA,NA,NA,core,NA,NA
BLANK,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,5,NA,NA,0,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,nitrogen_pcnt,NA,standard,5,NA,NA,0.4030364751815796,NA,NA,NA,NA,core,NA,NA
SRM,NA,20221013,Run5,ea,carbon_pcnt,NA,standard,5,NA,NA,3.39715838432312,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221013,Run5,ea,nitrogen_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-cap,NA,20221013,Run5,ea,carbon_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,nitrogen_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,carbon_pcnt,NA,blank,2,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,nitrogen_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,carbon_pcnt,NA,blank,3,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap-no-samp,NA,20221018,Run8,ea,nitrogen_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap-no-samp,NA,20221018,Run8,ea,carbon_pcnt,NA,blank,1,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,nitrogen_pcnt,NA,blank,4,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,carbon_pcnt,NA,blank,4,NA,NA,0,NA,NA,NA,NA,core,NA,NA
Blank-no-cap,NA,20221018,Run8,ea,nitrogen_pcnt,NA,blank,5,NA,NA,0,NA,NA,NA,NA,core,NA,NA
